2019.03.13 17:48 16.70 25.80 27.10 
2019.03.13 17:48 16.70 25.80 27.04 
2019.03.13 17:48 16.70 25.80 27.08 
2019.03.13 17:49 16.70 25.80 27.04 
2019.03.13 17:49 16.80 25.80 27.10 
2019.03.13 17:49 16.70 25.80 27.08 
     
